TransactionID,OrderID,CustomerID,TransactionDate,Amount,PaymentMethod,Status,Currency
TXN00000867,ORD0001211,CUST00137,2022-12-07 04:56:43,91.88,PayPal,Success,USD
TXN00000868,ORD0000602,CUST00431,2022-12-28 10:24:14,1532.78,Credit Card,Success,GBP
TXN00000869,ORD0001048,CUST00099,2022-08-26 02:29:11,1147.08,Debit Card,Success,USD
TXN00000870,ORD0000887,CUST00037,2022-08-02 20:49:32,853.77,PayPal,Success,GBP
TXN00000871,ORD0001684,CUST00217,2024-02-17 15:07:10,1489.44,Bank Transfer,Success,GBP
TXN00000872,ORD0000563,CUST00455,2023-05-12 06:17:43,1931.82,Debit Card,Success,GBP
TXN00000873,ORD0001408,CUST00375,2023-05-17 16:27:29,462.27,PayPal,Success,GBP
TXN00000874,ORD0002273,CUST00421,2023-08-25 23:59:20,291.58,Bank Transfer,Success,USD
TXN00000875,ORD0001314,CUST00142,2024-09-12 09:33:31,1826.2,Debit Card,Refunded,EUR
TXN00000876,ORD0001092,CUST00347,2024-11-07 05:12:57,1339.56,PayPal,Success,GBP
TXN00000877,ORD0000620,CUST00233,2023-09-07 20:49:15,878.78,PayPal,Success,GBP
TXN00000878,ORD0000416,CUST00249,2022-01-30 21:54:20,1148.65,Bank Transfer,Success,GBP
TXN00000879,ORD0002109,CUST00108,2024-03-03 15:23:05,1492.5,Debit Card,Success,USD
TXN00000880,ORD0002103,CUST00103,2023-03-26 22:32:22,1547.2,Bank Transfer,Pending,GBP
TXN00000881,ORD0000161,CUST00092,2024-02-04 15:33:45,1840.19,PayPal,Failed,GBP
TXN00000882,ORD0002187,CUST00076,2022-02-06 12:37:59,856.55,PayPal,Success,USD
TXN00000883,ORD0002020,CUST00447,2024-11-06 06:03:57,590.35,Debit Card,Pending,EUR
TXN00000884,ORD0002434,CUST00453,2024-12-18 22:41:39,1281.13,Debit Card,Success,GBP
TXN00000885,ORD0000402,CUST00427,2023-10-07 14:02:11,834.38,Debit Card,Success,GBP
TXN00000886,ORD0001670,CUST00047,2024-05-04 10:38:42,1191.22,Credit Card,Failed,USD
TXN00000887,ORD0000605,CUST00321,2022-04-16 13:47:23,842.87,Bank Transfer,Success,GBP
TXN00000888,ORD0000984,CUST00110,2022-03-04 08:09:20,310.23,Credit Card,Refunded,GBP
TXN00000889,ORD0001275,CUST00426,2022-11-07 21:10:42,941.51,PayPal,Success,USD
TXN00000890,ORD0000347,CUST00461,2024-07-05 00:26:28,1383.38,Bank Transfer,Success,EUR
TXN00000891,ORD0002461,CUST00387,2022-02-25 22:23:08,1599.57,PayPal,Refunded,GBP
TXN00000892,ORD0002339,CUST00266,2022-11-21 09:59:35,989.19,Credit Card,Success,GBP
TXN00000893,ORD0001558,CUST00482,2022-12-23 12:36:12,334.65,Debit Card,Success,GBP
TXN00000894,ORD0001080,CUST00005,2024-06-24 06:05:29,832.3,Debit Card,Success,EUR
TXN00000895,ORD0000904,CUST00437,2024-02-03 11:08:42,1573.66,Debit Card,Success,GBP
TXN00000896,ORD0000824,CUST00095,2022-01-12 02:39:35,828.65,Credit Card,Pending,USD
TXN00000897,ORD0002293,CUST00486,2023-06-27 17:53:15,1394.58,Debit Card,Success,EUR
TXN00000898,ORD0001388,CUST00184,2024-12-26 05:54:11,1016.89,Credit Card,Success,EUR
TXN00000899,ORD0000981,CUST00370,2022-05-06 06:00:31,486.24,Bank Transfer,Success,USD
TXN00000900,ORD0000549,CUST00385,2024-06-22 10:59:37,1593.32,Bank Transfer,Failed,GBP
TXN00000901,ORD0001154,CUST00404,2023-07-26 20:26:32,173.01,Credit Card,Success,GBP
TXN00000902,ORD0001888,CUST00220,2024-03-01 22:26:12,1052.16,Debit Card,Success,GBP
TXN00000903,ORD0000765,CUST00321,2022-09-13 01:02:36,421.74,PayPal,Success,USD
TXN00000904,ORD0001498,CUST00406,2023-09-09 23:59:57,138.8,Bank Transfer,Success,USD
TXN00000905,ORD0000236,CUST00278,2022-11-27 12:57:04,1008.35,Debit Card,Success,EUR
TXN00000906,ORD0001494,CUST00005,2022-08-25 12:30:34,1001.63,PayPal,Success,GBP
TXN00000907,ORD0002178,CUST00489,2024-04-13 00:06:10,1415.27,Credit Card,Success,USD
TXN00000908,ORD0000967,CUST00068,2022-01-12 10:01:32,1490.78,Credit Card,Success,EUR
TXN00000909,ORD0000922,CUST00047,2024-09-02 01:35:55,1456.94,Debit Card,Success,EUR
TXN00000910,ORD0001006,CUST00490,2024-08-25 11:21:47,822.07,PayPal,Pending,USD
TXN00000911,ORD0001068,CUST00072,2023-03-14 03:59:30,1265.22,Bank Transfer,Success,USD
TXN00000912,ORD0000829,CUST00119,2023-02-17 16:01:39,1156.01,Credit Card,Success,USD
TXN00000913,ORD0000143,CUST00255,2024-05-14 02:58:38,846.02,Debit Card,Success,GBP
TXN00000914,ORD0000987,CUST00093,2023-08-05 10:56:13,1196.44,PayPal,Pending,GBP
TXN00000915,ORD0000318,CUST00347,2024-03-04 14:58:22,1894.76,Bank Transfer,Success,GBP
TXN00000916,ORD0000323,CUST00331,2023-08-27 09:20:21,389.82,Bank Transfer,Success,GBP
TXN00000917,ORD0001499,CUST00027,2022-09-06 08:08:11,1812.02,Debit Card,Success,USD
TXN00000918,ORD0002167,CUST00191,2022-11-10 03:40:03,111.64,Bank Transfer,Failed,USD
TXN00000919,ORD0002046,CUST00010,2024-08-01 21:39:36,620.24,Debit Card,Success,USD
TXN00000920,ORD0001662,CUST00240,2023-02-03 02:44:41,579.85,PayPal,Success,GBP
TXN00000921,ORD0000115,CUST00234,2023-06-04 14:31:56,1254.6,Debit Card,Success,GBP
TXN00000922,ORD0001532,CUST00151,2022-11-01 02:55:31,266.79,Credit Card,Success,GBP
TXN00000923,ORD0001094,CUST00371,2023-05-24 01:36:32,1765.28,Credit Card,Success,GBP
TXN00000924,ORD0001515,CUST00289,2023-02-09 10:14:51,1657.96,Bank Transfer,Success,EUR
TXN00000925,ORD0001913,CUST00119,2023-09-02 22:23:54,1305.87,Bank Transfer,Success,GBP
TXN00000926,ORD0001600,CUST00459,2022-07-05 02:53:32,919.54,Bank Transfer,Success,GBP
TXN00000927,ORD0002309,CUST00299,2024-10-07 11:00:17,1866.25,Debit Card,Success,GBP
TXN00000928,ORD0001101,CUST00050,2023-03-20 07:48:07,1662.34,Credit Card,Pending,USD
TXN00000929,ORD0002046,CUST00149,2023-12-03 14:43:26,1001.13,PayPal,Success,USD
TXN00000930,ORD0001356,CUST00425,2022-02-14 18:23:36,1405.24,PayPal,Success,GBP
TXN00000931,ORD0001858,CUST00021,2023-11-24 03:03:48,1136.03,Bank Transfer,Success,EUR
TXN00000932,ORD0001645,CUST00225,2024-07-26 07:11:02,1177.94,PayPal,Success,EUR
TXN00000933,ORD0002404,CUST00402,2024-10-08 22:16:24,665.3,Debit Card,Success,GBP
TXN00000934,ORD0001099,CUST00275,2024-11-09 16:14:53,926.86,Credit Card,Success,GBP
TXN00000935,ORD0001375,CUST00142,2024-03-06 01:28:38,160.85,Debit Card,Success,GBP
TXN00000936,ORD0000817,CUST00456,2023-09-23 05:15:00,717.91,Debit Card,Success,GBP
TXN00000937,ORD0001477,CUST00351,2022-11-14 19:40:13,1393.18,PayPal,Success,EUR
TXN00000938,ORD0000983,CUST00386,2022-10-15 03:02:16,1906.67,Bank Transfer,Success,GBP
TXN00000939,ORD0001789,CUST00059,2022-06-25 01:31:04,1926.31,Bank Transfer,Success,GBP
TXN00000940,ORD0001519,CUST00354,2022-03-06 17:12:02,1113.67,PayPal,Success,GBP
TXN00000941,ORD0002312,CUST00475,2023-08-25 21:15:35,1215.21,Credit Card,Success,GBP
TXN00000942,ORD0001935,CUST00190,2022-06-15 19:10:07,375.51,Bank Transfer,Success,EUR
TXN00000943,ORD0001110,CUST00391,2022-11-16 08:41:48,1392.14,Credit Card,Success,GBP
TXN00000944,ORD0001610,CUST00395,2022-11-07 21:51:29,145.96,PayPal,Success,GBP
TXN00000945,ORD0001584,CUST00390,2024-06-04 18:51:24,572.95,Debit Card,Success,USD
TXN00000946,ORD0002436,CUST00366,2023-04-09 20:58:46,1338.38,Credit Card,Success,GBP
TXN00000947,ORD0002060,CUST00406,2024-12-07 11:44:13,624.07,Credit Card,Success,GBP
TXN00000948,ORD0001566,CUST00362,2024-11-13 08:14:02,104.44,Credit Card,Success,GBP
TXN00000949,ORD0000261,CUST00095,2022-11-29 23:15:53,1664.58,Credit Card,Success,GBP
TXN00000950,ORD0001765,CUST00479,2024-07-10 14:16:03,624.11,Credit Card,Success,GBP
TXN00000951,ORD0000855,CUST00154,2023-04-17 06:28:33,130.89,Credit Card,Success,GBP
TXN00000952,ORD0001149,CUST00410,2023-07-15 16:45:21,154.2,Credit Card,Success,GBP
TXN00000953,ORD0000519,CUST00091,2023-12-22 10:57:47,507.26,Bank Transfer,Success,USD
TXN00000954,ORD0000324,CUST00078,2022-03-26 10:58:09,360.14,Debit Card,Success,GBP
TXN00000955,ORD0000726,CUST00122,2024-10-03 08:51:22,1549.73,Credit Card,Success,EUR
TXN00000956,ORD0001406,CUST00393,2024-08-30 15:21:26,646.76,Debit Card,Success,GBP
TXN00000957,ORD0001170,CUST00456,2022-12-23 23:56:22,1610.37,Credit Card,Success,USD
TXN00000958,ORD0001516,CUST00388,2024-05-30 13:34:21,351.82,Debit Card,Success,EUR
TXN00000959,ORD0000091,CUST00057,2023-01-27 23:38:25,988.29,PayPal,Success,GBP
TXN00000960,ORD0002194,CUST00293,2022-12-03 19:06:56,1377.63,Bank Transfer,Failed,USD
TXN00000961,ORD0000033,CUST00148,2024-03-04 23:09:58,1305.72,Bank Transfer,Success,EUR
TXN00000962,ORD0002346,CUST00274,2022-02-06 23:47:43,1204.25,Credit Card,Success,GBP
TXN00000963,ORD0001361,CUST00398,2023-04-27 09:58:04,1850.02,PayPal,Success,EUR
TXN00000964,ORD0001255,CUST00285,2022-01-20 04:49:36,460.91,Credit Card,Success,GBP
TXN00000965,ORD0002081,CUST00149,2022-12-03 04:51:17,989.97,PayPal,Success,GBP
TXN00000966,ORD0000359,CUST00002,2022-10-09 01:09:16,1768.57,Credit Card,Success,USD
TXN00000967,ORD0001400,CUST00029,2023-06-03 17:53:16,160.4,Credit Card,Refunded,GBP
TXN00000968,ORD0000760,CUST00142,2022-11-17 13:23:10,116.5,PayPal,Success,USD
TXN00000969,ORD0001635,CUST00375,2024-02-16 02:09:58,470.44,PayPal,Success,EUR
TXN00000970,ORD0002441,CUST00347,2023-08-27 15:00:13,1267.88,Bank Transfer,Success,EUR
TXN00000971,ORD0000585,CUST00454,2023-05-24 12:49:13,523.46,Debit Card,Success,GBP
TXN00000972,ORD0001324,CUST00004,2023-12-13 07:09:54,384.53,Credit Card,Success,EUR
TXN00000973,ORD0001521,CUST00393,2023-08-31 00:22:46,920.31,Debit Card,Success,GBP
TXN00000974,ORD0002359,CUST00356,2024-07-23 21:12:50,1229.13,Debit Card,Success,GBP
TXN00000975,ORD0001562,CUST00142,2022-09-14 17:14:17,500.87,PayPal,Refunded,USD
TXN00000976,ORD0001627,CUST00200,2024-02-03 19:14:35,604.88,PayPal,Success,USD
TXN00000977,ORD0001238,CUST00098,2024-01-16 22:14:34,1229.05,PayPal,Success,GBP
TXN00000978,ORD0001830,CUST00118,2024-05-21 05:15:10,1891.75,Credit Card,Success,USD
TXN00000979,ORD0000745,CUST00018,2024-07-16 00:05:37,1351.11,Credit Card,Success,GBP
TXN00000980,ORD0000463,CUST00178,2023-03-20 06:20:18,1566.89,Bank Transfer,Success,USD
TXN00000981,ORD0000982,CUST00006,2024-11-02 04:28:07,736.79,Bank Transfer,Success,EUR
TXN00000982,ORD0000056,CUST00032,2023-01-22 01:26:21,548.15,Credit Card,Success,GBP
TXN00000983,ORD0001857,CUST00174,2022-05-01 15:54:04,911.26,Debit Card,Pending,GBP
TXN00000984,ORD0001132,CUST00058,2024-08-15 11:57:03,1615.23,Debit Card,Success,USD
TXN00000985,ORD0000560,CUST00270,2022-06-16 15:00:06,915.32,PayPal,Success,GBP
TXN00000986,ORD0000982,CUST00040,2022-01-01 10:05:37,1694.22,Debit Card,Success,EUR
TXN00000987,ORD0001508,CUST00309,2022-02-18 11:13:04,1977.6,Bank Transfer,Success,GBP
TXN00000988,ORD0002411,CUST00358,2024-08-20 00:18:37,148.69,Bank Transfer,Success,GBP
TXN00000989,ORD0000487,CUST00204,2022-03-19 17:10:49,95.59,Debit Card,Success,GBP
TXN00000990,ORD0001089,CUST00110,2022-01-18 10:00:36,303.43,Credit Card,Success,GBP
TXN00000991,ORD0000744,CUST00229,2023-03-03 00:05:04,771.82,PayPal,Success,USD
TXN00000992,ORD0001577,CUST00337,2022-01-01 00:21:12,266.43,PayPal,Success,GBP
TXN00000993,ORD0000502,CUST00199,2023-04-17 09:18:26,1741.98,Credit Card,Success,EUR
TXN00000994,ORD0001172,CUST00357,2023-11-23 09:03:44,51.18,PayPal,Success,USD
TXN00000995,ORD0000216,CUST00292,2023-08-16 12:24:08,635.01,PayPal,Success,GBP
TXN00000996,ORD0001085,CUST00094,2024-06-01 12:42:35,373.47,Credit Card,Success,USD
TXN00000997,ORD0002231,CUST00097,2022-09-05 18:06:49,1863.42,Debit Card,Success,USD
TXN00000998,ORD0002391,CUST00272,2022-06-01 01:05:48,1340.61,PayPal,Success,USD
TXN00000999,ORD0000801,CUST00146,2022-03-25 04:02:07,1824.5,Credit Card,Success,USD
TXN00001000,ORD0001016,CUST00093,2023-07-26 17:53:23,1944.8,Debit Card,Success,GBP
TXN00001001,ORD0000645,CUST00317,2022-12-01 11:17:16,996.71,Bank Transfer,Success,USD
TXN00001002,ORD0001702,CUST00132,2024-09-30 04:07:46,472.47,Credit Card,Success,GBP
TXN00001003,ORD0000477,CUST00088,2022-10-24 08:59:48,391.49,Debit Card,Success,GBP
TXN00001004,ORD0001233,CUST00157,2023-10-20 08:45:33,449.72,Debit Card,Success,EUR
TXN00001005,ORD0001298,CUST00431,2023-08-03 03:46:23,1418.64,Credit Card,Success,GBP
TXN00001006,ORD0001266,CUST00360,2022-04-29 05:11:42,85.69,PayPal,Success,USD
TXN00001007,ORD0000875,CUST00189,2023-03-11 22:21:42,107.47,Credit Card,Success,GBP
TXN00001008,ORD0000229,CUST00204,2023-10-11 13:02:40,1218.25,PayPal,Success,GBP
TXN00001009,ORD0001855,CUST00437,2024-10-12 08:56:33,1285.9,PayPal,Failed,GBP
TXN00001010,ORD0002321,CUST00228,2022-02-04 18:55:43,1332.2,Debit Card,Success,USD
TXN00001011,ORD0001691,CUST00243,2023-04-08 02:28:57,746.9,Bank Transfer,Success,GBP
TXN00001012,ORD0000902,CUST00402,2022-02-24 08:37:27,1612.86,Credit Card,Failed,GBP
TXN00001013,ORD0001876,CUST00280,2022-07-06 12:46:37,1069.58,Debit Card,Success,EUR
TXN00001014,ORD0000926,CUST00398,2023-04-15 05:14:40,215.4,PayPal,Success,GBP
TXN00001015,ORD0000428,CUST00476,2022-08-09 08:06:25,1595.21,Debit Card,Pending,GBP
TXN00001016,ORD0000075,CUST00086,2023-02-13 03:07:20,1906.37,PayPal,Success,EUR
TXN00001017,ORD0000123,CUST00435,2023-12-11 19:29:50,124.77,Bank Transfer,Success,EUR
TXN00001018,ORD0002188,CUST00045,2022-11-14 22:30:00,785.75,Credit Card,Success,GBP
TXN00001019,ORD0000500,CUST00005,2022-07-06 22:02:30,977.59,Debit Card,Success,EUR
TXN00001020,ORD0002031,CUST00249,2024-09-16 02:15:40,297.21,Debit Card,Success,GBP
TXN00001021,ORD0002175,CUST00500,2024-11-25 04:24:47,1736.08,Debit Card,Success,GBP
TXN00001022,ORD0001460,CUST00431,2022-02-17 04:11:10,571.88,Bank Transfer,Success,EUR
TXN00001023,ORD0000685,CUST00104,2024-01-11 05:23:13,1567.1,Credit Card,Success,EUR
TXN00001024,ORD0000582,CUST00060,2022-09-29 04:51:44,1343.63,PayPal,Success,GBP
TXN00001025,ORD0000493,CUST00500,2022-01-23 06:47:04,1198.1,PayPal,Success,GBP
TXN00001026,ORD0000326,CUST00131,2022-06-24 21:32:20,388.32,PayPal,Success,GBP
TXN00001027,ORD0001509,CUST00103,2022-05-14 17:51:51,445.3,Credit Card,Success,GBP
TXN00001028,ORD0002249,CUST00206,2022-12-31 18:05:01,99.46,PayPal,Success,USD
TXN00001029,ORD0001830,CUST00223,2023-12-09 04:44:52,485.22,PayPal,Success,USD
TXN00001030,ORD0000379,CUST00127,2024-06-19 15:39:12,694.16,Bank Transfer,Success,GBP
TXN00001031,ORD0002282,CUST00090,2024-12-15 12:26:32,1667.12,PayPal,Success,USD
TXN00001032,ORD0001151,CUST00249,2024-05-15 23:02:56,735.95,PayPal,Success,EUR
TXN00001033,ORD0001304,CUST00156,2023-03-01 07:11:39,1510.47,Debit Card,Success,GBP
TXN00001034,ORD0000641,CUST00452,2023-02-24 12:49:17,881.69,Debit Card,Success,USD
TXN00001035,ORD0000857,CUST00002,2022-02-05 01:03:30,1570.81,Credit Card,Success,EUR
TXN00001036,ORD0001486,CUST00236,2024-12-27 21:08:37,1952.66,PayPal,Success,GBP
TXN00001037,ORD0001145,CUST00080,2024-05-24 22:45:38,483.48,Debit Card,Success,EUR
TXN00001038,ORD0000722,CUST00291,2024-01-16 05:26:39,1725.37,PayPal,Success,USD
TXN00001039,ORD0001774,CUST00086,2022-04-09 07:23:33,1245.54,Debit Card,Success,GBP
TXN00001040,ORD0002071,CUST00482,2024-12-10 16:13:48,1635.5,Bank Transfer,Success,GBP
TXN00001041,ORD0001887,CUST00266,2022-08-27 03:14:47,1304.91,Bank Transfer,Success,USD
TXN00001042,ORD0001064,CUST00456,2022-12-01 17:30:42,850.78,PayPal,Success,USD
TXN00001043,ORD0001094,CUST00454,2022-04-12 05:15:27,460.01,PayPal,Failed,USD
TXN00001044,ORD0002041,CUST00117,2023-09-10 13:19:32,144.72,Bank Transfer,Success,GBP
TXN00001045,ORD0000200,CUST00164,2024-11-19 06:23:25,1073.36,PayPal,Success,USD
TXN00001046,ORD0000461,CUST00401,2023-08-10 07:25:29,1980.7,Debit Card,Success,GBP
TXN00001047,ORD0002037,CUST00338,2022-02-16 10:40:57,1477.39,Bank Transfer,Success,GBP
TXN00001048,ORD0000795,CUST00144,2022-02-27 17:28:07,658.05,Bank Transfer,Success,GBP
TXN00001049,ORD0000671,CUST00023,2024-02-12 17:17:23,1655.27,Bank Transfer,Success,USD
TXN00001050,ORD0000104,CUST00288,2023-11-03 20:18:12,1539.12,Bank Transfer,Refunded,GBP
TXN00001051,ORD0002167,CUST00070,2023-12-25 10:36:48,566.86,PayPal,Pending,GBP
TXN00001052,ORD0001684,CUST00245,2023-10-03 16:17:26,33.54,Debit Card,Failed,GBP
TXN00001053,ORD0001399,CUST00146,2022-09-29 21:19:34,240.73,Debit Card,Success,GBP
TXN00001054,ORD0000605,CUST00049,2022-01-21 14:42:23,1755.23,Credit Card,Failed,GBP
TXN00001055,ORD0000912,CUST00166,2024-06-14 23:11:48,1673.94,Credit Card,Success,USD
TXN00001056,ORD0001822,CUST00390,2022-03-10 09:41:44,593.94,Credit Card,Failed,USD
TXN00001057,ORD0001896,CUST00274,2024-10-17 00:11:46,573.96,Bank Transfer,Success,USD
TXN00001058,ORD0001856,CUST00165,2022-04-08 21:11:31,1586.77,PayPal,Success,GBP
TXN00001059,ORD0000541,CUST00306,2023-03-13 05:50:14,1875.79,PayPal,Success,GBP
TXN00001060,ORD0002365,CUST00119,2023-03-14 09:38:18,1559.38,Credit Card,Success,EUR
TXN00001061,ORD0001762,CUST00132,2024-01-15 08:47:47,1213.13,Debit Card,Success,GBP
TXN00001062,ORD0001640,CUST00163,2022-11-11 21:09:09,489.13,Bank Transfer,Success,USD
TXN00001063,ORD0001327,CUST00163,2023-02-20 05:05:10,1053.87,Credit Card,Success,EUR
TXN00001064,ORD0001666,CUST00355,2022-02-07 22:10:40,470.86,Credit Card,Success,USD
TXN00001065,ORD0000772,CUST00212,2024-11-08 17:44:11,1616.98,Bank Transfer,Success,GBP
TXN00001066,ORD0000799,CUST00068,2023-02-27 11:29:40,776.99,Debit Card,Success,GBP
TXN00001067,ORD0001918,CUST00344,2022-10-20 03:45:03,1668.23,Debit Card,Success,GBP
TXN00001068,ORD0000014,CUST00223,2022-12-31 18:40:05,766.31,Credit Card,Success,USD
TXN00001069,ORD0000457,CUST00090,2024-12-07 08:57:18,1649.18,Bank Transfer,Pending,USD
TXN00001070,ORD0001142,CUST00045,2023-11-27 22:14:42,669.97,Bank Transfer,Success,USD
TXN00001071,ORD0000254,CUST00287,2022-01-04 00:38:54,883.06,Bank Transfer,Success,GBP
TXN00001072,ORD0000192,CUST00441,2024-10-07 00:33:00,1232.9,Credit Card,Success,EUR
TXN00001073,ORD0001463,CUST00026,2022-03-10 13:01:42,145.22,Debit Card,Refunded,USD
TXN00001074,ORD0000625,CUST00080,2024-05-24 22:03:50,1896.67,PayPal,Success,GBP
TXN00001075,ORD0001800,CUST00329,2023-11-08 06:49:09,1149.34,Debit Card,Success,GBP
TXN00001076,ORD0002200,CUST00314,2024-05-18 06:57:26,1018.1,Debit Card,Success,USD
TXN00001077,ORD0000258,CUST00359,2024-12-27 23:45:40,1679.59,Credit Card,Success,GBP
TXN00001078,ORD0000101,CUST00236,2024-01-29 21:37:47,1732.2,PayPal,Failed,GBP
TXN00001079,ORD0001506,CUST00140,2022-12-26 15:43:26,1046.91,Bank Transfer,Success,GBP
TXN00001080,ORD0001334,CUST00023,2022-03-15 11:16:04,1854.89,Credit Card,Success,USD
TXN00001081,ORD0002127,CUST00474,2023-03-22 02:07:55,134.15,PayPal,Success,GBP
TXN00001082,ORD0000187,CUST00008,2023-07-20 12:12:03,230.89,Credit Card,Success,GBP
TXN00001083,ORD0000149,CUST00144,2022-05-18 08:23:14,1195.59,Bank Transfer,Success,EUR
TXN00001084,ORD0000104,CUST00457,2024-07-18 00:53:08,711.36,Debit Card,Success,USD
TXN00001085,ORD0000623,CUST00110,2023-07-25 13:49:49,931.13,PayPal,Success,USD
TXN00001086,ORD0001982,CUST00483,2023-12-10 18:30:42,659.52,Debit Card,Success,GBP
TXN00001087,ORD0000730,CUST00175,2024-01-04 23:09:05,812.43,PayPal,Success,USD
TXN00001088,ORD0000525,CUST00348,2024-04-25 23:48:52,1646.18,Credit Card,Success,USD
TXN00001089,ORD0000270,CUST00172,2022-09-12 14:26:16,1188.99,Debit Card,Success,EUR
TXN00001090,ORD0001267,CUST00170,2023-08-03 20:25:10,1994.7,PayPal,Success,GBP
TXN00001091,ORD0000764,CUST00056,2024-10-20 02:26:15,1574.82,Debit Card,Success,GBP
TXN00001092,ORD0001310,CUST00166,2023-07-31 18:02:01,550.96,Debit Card,Success,GBP
TXN00001093,ORD0001897,CUST00291,2024-05-05 23:39:57,532.37,Credit Card,Success,USD
TXN00001094,ORD0000799,CUST00453,2024-04-20 01:15:20,675.12,PayPal,Pending,USD
TXN00001095,ORD0000492,CUST00190,2022-08-15 07:55:45,1687.3,PayPal,Success,GBP
TXN00001096,ORD0001743,CUST00143,2023-05-14 04:58:53,59.44,PayPal,Success,GBP
TXN00001097,ORD0000109,CUST00157,2024-09-20 03:21:37,464.21,Bank Transfer,Pending,GBP
TXN00001098,ORD0002475,CUST00291,2023-06-23 17:11:03,1810.31,Bank Transfer,Success,GBP
TXN00001099,ORD0001234,CUST00333,2023-09-25 06:07:16,1281.59,Credit Card,Success,EUR
TXN00001100,ORD0000929,CUST00004,2022-09-28 05:48:02,457.56,Credit Card,Success,USD
TXN00001101,ORD0002350,CUST00428,2024-06-20 07:51:48,442.19,PayPal,Success,GBP
TXN00001102,ORD0000506,CUST00378,2023-09-17 03:24:50,1725.92,Bank Transfer,Failed,GBP
TXN00001103,ORD0000892,CUST00114,2023-08-02 01:15:47,1788.05,Bank Transfer,Success,GBP
TXN00001104,ORD0001631,CUST00041,2023-12-28 05:04:23,515.98,Debit Card,Success,USD
TXN00001105,ORD0002168,CUST00038,2023-06-24 17:23:40,843.92,Debit Card,Success,GBP
TXN00001106,ORD0000356,CUST00251,2023-03-31 07:18:32,1670.02,PayPal,Success,EUR
TXN00001107,ORD0002025,CUST00473,2022-08-18 08:09:50,1543.16,Debit Card,Success,USD
TXN00001108,ORD0000674,CUST00074,2024-11-10 22:30:20,1628.76,PayPal,Success,USD
TXN00001109,ORD0000144,CUST00033,2024-02-08 04:41:39,1039.2,Bank Transfer,Success,EUR
TXN00001110,ORD0000813,CUST00282,2024-11-15 16:19:14,1823.54,Debit Card,Success,USD
TXN00001111,ORD0000499,CUST00233,2024-04-22 09:14:18,655.27,Bank Transfer,Success,GBP
TXN00001112,ORD0000812,CUST00150,2023-09-26 12:50:49,317.56,Bank Transfer,Success,USD
TXN00001113,ORD0001549,CUST00268,2023-07-14 18:01:59,1418.92,Credit Card,Success,USD
TXN00001114,ORD0001417,CUST00109,2023-11-02 15:21:54,1081.01,PayPal,Success,GBP
TXN00001115,ORD0001438,CUST00320,2022-05-15 06:55:26,1709.9,Bank Transfer,Success,GBP
TXN00001116,ORD0000632,CUST00488,2024-07-24 09:50:59,166.91,Debit Card,Success,GBP
TXN00001117,ORD0002123,CUST00284,2023-01-29 07:59:29,1688.17,Bank Transfer,Success,GBP
TXN00001118,ORD0001601,CUST00358,2022-08-02 19:38:48,590.12,Credit Card,Failed,GBP
TXN00001119,ORD0000721,CUST00091,2023-06-01 23:50:06,1311.44,Credit Card,Success,EUR
TXN00001120,ORD0000110,CUST00155,2023-07-12 04:08:16,85.06,Credit Card,Success,USD
TXN00001121,ORD0002462,CUST00145,2024-09-29 16:38:50,1221.11,Debit Card,Success,USD
TXN00001122,ORD0000764,CUST00223,2023-12-26 18:26:15,1435.96,PayPal,Success,USD
TXN00001123,ORD0002358,CUST00007,2023-12-02 05:52:36,740.66,Debit Card,Success,USD
TXN00001124,ORD0001986,CUST00411,2024-04-17 15:16:21,434.74,Debit Card,Refunded,EUR
TXN00001125,ORD0001009,CUST00034,2024-11-22 20:49:36,1077.57,Credit Card,Success,GBP
TXN00001126,ORD0001409,CUST00313,2022-09-13 04:39:31,1667.22,PayPal,Success,USD
TXN00001127,ORD0000524,CUST00048,2022-03-08 10:02:57,650.48,Debit Card,Success,GBP
TXN00001128,ORD0001530,CUST00127,2023-06-18 12:53:03,508.68,PayPal,Success,EUR
TXN00001129,ORD0001443,CUST00319,2024-02-26 14:12:12,561.48,Bank Transfer,Refunded,EUR
TXN00001130,ORD0000874,CUST00201,2024-08-29 00:01:50,1898.52,Debit Card,Success,EUR
TXN00001131,ORD0000962,CUST00456,2022-08-14 07:52:27,721.76,Debit Card,Success,GBP
